ORF_ID,Original_Score,Modified_Score,Length,Status
NZ_CP009187.1_3232870,1125.6741,1876.1234,1269,TP
NZ_CP009187.1_3237817,157.8065,263.0107,282,TP
NZ_CP009187.1_3238600,450.2465,750.4108,870,TP
NZ_CP009187.1_3240547,346.0240,576.7067,588,TP
NZ_CP009187.1_3276379,7883.7813,13139.6348,6336,TP
NZ_CP009187.1_3290623,578.7082,964.5136,702,TP
NZ_CP009187.1_3300595,938.4034,1564.0056,1749,TP
NZ_CP009187.1_3312100,444.4967,740.8278,738,TP
NZ_CP009187.1_3327022,495.3704,825.6172,714,TP
NZ_CP009187.1_3333784,803.7861,1339.6434,1380,TP
NZ_CP009187.1_3344032,430.8106,718.0176,597,TP
NZ_CP009187.1_3344653,1151.2714,1918.7855,1422,TP
NZ_CP009187.1_3346858,464.8365,774.7275,861,TP
NZ_CP009187.1_3353482,1616.4392,2694.0652,1587,TP
NZ_CP009187.1_3359584,943.1786,1571.9644,1002,TP
NZ_CP009187.1_3361129,2501.9673,4169.9453,1857,TP
NZ_CP009187.1_3369949,1707.3188,2845.5313,1485,TP
NZ_CP009187.1_3372544,2139.1711,3565.2852,2076,TP
NZ_CP009187.1_3374650,656.6141,1094.3568,1014,TP
NZ_CP009187.1_3376489,137.1815,228.6358,363,TP
NZ_CP009187.1_3383884,770.9369,1284.8948,1182,TP
NZ_CP009187.1_3385162,346.3237,577.2062,915,TP
NZ_CP009187.1_3388069,1032.4646,1720.7743,801,TP
NZ_CP009187.1_3394018,662.8826,1104.8043,738,TP
NZ_CP009187.1_3396457,382.1154,636.8591,684,TP
NZ_CP009187.1_3401932,1672.6027,2787.6711,1230,TP
NZ_CP009187.1_3408403,1075.1012,1791.8353,975,TP
NZ_CP009187.1_3412084,2750.1934,4583.6553,2178,TP
NZ_CP009187.1_3414718,210.9678,351.6129,240,TP
NZ_CP009187.1_3438049,807.6531,1346.0884,924,TP
NZ_CP009187.1_3441769,570.6249,951.0416,828,TP
NZ_CP009187.1_3447403,619.5980,1032.6632,1023,TP
NZ_CP009187.1_3460813,716.3403,1193.9004,921,TP
NZ_CP009187.1_3462760,877.4612,1462.4353,1131,TP
NZ_CP009187.1_3468412,550.0734,916.7890,852,TP
NZ_CP009187.1_3469300,276.3955,460.6591,483,TP
NZ_CP009187.1_3471412,105.2617,175.4362,438,TP
NZ_CP009187.1_3476971,71.6295,119.3824,204,TP
NZ_CP009187.1_3494974,916.1106,1526.8510,1392,TP
NZ_CP009187.1_3499261,448.8281,748.0469,654,TP
NZ_CP009187.1_3499942,395.8523,659.7538,807,TP
NZ_CP009187.1_3532942,671.3946,1118.9910,963,TP
NZ_CP009187.1_3534391,527.5747,879.2911,960,TP
NZ_CP009187.1_3539845,647.3395,1078.8992,972,TP
NZ_CP009187.1_3558628,56.8507,94.7511,225,TP
NZ_CP009187.1_3563263,790.8382,1318.0636,1023,TP
NZ_CP009187.1_3566695,102.6869,171.1448,174,TP
NZ_CP009187.1_3573730,2982.9761,4971.6265,3306,TP
NZ_CP009187.1_3581626,436.7576,727.9293,855,TP
NZ_CP009187.1_3585676,171.0224,285.0374,273,TP
NZ_CP009187.1_3586843,515.8843,859.8071,696,TP
NZ_CP009187.1_3593803,192.8072,321.3452,432,TP
NZ_CP009187.1_3597550,175.0844,291.8074,216,TP
NZ_CP009187.1_3598900,450.4381,750.7301,651,TP
NZ_CP009187.1_3602563,495.2410,825.4016,759,TP
NZ_CP009187.1_3607111,689.4454,1149.0757,1143,TP
NZ_CP009187.1_3608869,372.4543,620.7572,867,TP
NZ_CP009187.1_3613120,445.7385,742.8975,483,TP
NZ_CP009187.1_3613663,333.3816,555.6360,735,TP
NZ_CP009187.1_3623158,1303.5372,2172.5620,1752,TP
NZ_CP009187.1_3626662,629.4473,1049.0789,687,TP
NZ_CP009187.1_3628159,2047.4967,3412.4944,1488,TP
NZ_CP009187.1_3636274,880.0187,1466.6979,1041,TP
NZ_CP009187.1_3646894,691.2842,1152.1404,915,TP
NZ_CP009187.1_3652678,302.4020,504.0034,669,TP
NZ_CP009187.1_3668950,350.6243,584.3738,438,TP
NZ_CP009187.1_3670033,198.5792,330.9653,378,TP
NZ_CP009187.1_3670444,1039.8835,1733.1392,1350,TP
NZ_CP009187.1_3686911,457.5461,762.5769,666,TP
NZ_CP009187.1_3696469,414.8949,691.4915,624,TP
NZ_CP009187.1_3699403,453.9966,756.6610,927,TP
NZ_CP009187.1_3701086,924.2859,1540.4764,1098,TP
NZ_CP009187.1_3707641,157.8944,263.1574,429,TP
NZ_CP009187.1_3708073,94.9225,158.2042,243,TP
NZ_CP009187.1_3709048,446.3826,743.9710,666,TP
NZ_CP009187.1_3709714,283.3891,472.3152,534,TP
NZ_CP009187.1_3722620,901.6437,1502.7395,1011,TP
NZ_CP009187.1_3743197,132.8386,221.3976,258,TP
NZ_CP009187.1_3743710,11940.3037,19900.5059,9474,TP
NZ_CP009187.1_3769513,208.7540,347.9233,294,TP
NZ_CP009187.1_3774481,252.4255,420.7092,393,TP
NZ_CP009187.1_3780334,582.8051,971.3417,645,TP
NZ_CP009187.1_3796447,519.2001,865.3334,990,TP
NZ_CP009187.1_3811021,372.7617,621.2694,615,TP
NZ_CP009187.1_3812500,1282.8967,2138.1611,1578,TP
NZ_CP009187.1_3815026,597.2948,995.4913,1080,TP
NZ_CP009187.1_3820447,64.0626,106.7710,213,TP
NZ_CP009187.1_3823879,582.8721,971.4536,705,TP
NZ_CP009187.1_3824701,314.1388,523.5646,567,TP
NZ_CP009187.1_3826990,1698.0095,2830.0159,1737,TP
NZ_CP009187.1_3838585,276.2026,460.3377,477,TP
NZ_CP009187.1_3851791,1217.4512,2029.0852,1422,TP
NZ_CP009187.1_3860023,1332.8947,2221.4910,1347,TP
NZ_CP009187.1_3861946,302.7465,504.5775,444,TP
NZ_CP009187.1_3876889,451.6881,752.8135,543,TP
NZ_CP009187.1_3884974,659.3502,1098.9169,1095,TP
NZ_CP009187.1_3886072,601.7485,1002.9142,1011,TP
NZ_CP009187.1_3887143,777.3195,1295.5325,1659,TP
NZ_CP009187.1_3902149,259.3385,432.2309,663,TP
NZ_CP009187.1_3904621,602.5474,1004.2457,831,TP
NZ_CP009187.1_3911674,1392.6418,2321.0696,1695,TP
NZ_CP009187.1_3914530,977.0037,1628.3395,1356,TP
NZ_CP009187.1_3916945,927.2367,1545.3944,1053,TP
NZ_CP009187.1_3919219,731.9915,1219.9857,843,TP
NZ_CP009187.1_3967816,791.9805,1319.9674,1128,TP
NZ_CP009187.1_3973588,988.8880,1648.1466,912,TP
NZ_CP009187.1_3979498,983.7101,1639.5168,1161,TP
NZ_CP009187.1_3981976,1056.3379,1760.5631,1164,TP
NZ_CP009187.1_3988318,489.5561,815.9268,780,TP
NZ_CP009187.1_3995803,1415.2275,2358.7124,1161,TP
NZ_CP009187.1_3999646,776.6407,1294.4011,789,TP
NZ_CP009187.1_4008718,332.6454,554.4089,564,TP
NZ_CP009187.1_4011085,898.5901,1497.6501,1185,TP
NZ_CP009187.1_4014076,2438.6301,4064.3835,2136,TP
NZ_CP009187.1_4038157,3368.5764,5614.2939,2547,TP
NZ_CP009187.1_4040980,155.0927,258.4878,339,TP
NZ_CP009187.1_4044280,795.3380,1325.5634,930,TP
NZ_CP009187.1_4046302,565.2015,942.0024,1194,TP
NZ_CP009187.1_4048180,326.9147,544.8578,567,TP
NZ_CP009187.1_4049137,469.0128,781.6879,843,TP
NZ_CP009187.1_4054141,264.8661,441.4435,555,TP
NZ_CP009187.1_4060294,205.2442,342.0736,297,TP
NZ_CP009187.1_4063900,547.4908,912.4847,972,TP
NZ_CP009187.1_4067956,811.8647,1353.1078,1098,TP
NZ_CP009187.1_4072666,607.4229,1012.3715,945,TP
NZ_CP009187.1_4078519,1057.1830,1761.9716,1230,TP
NZ_CP009187.1_4087609,241.6644,402.7740,579,TP
NZ_CP009187.1_4096138,407.6024,679.3373,801,TP
NZ_CP009187.1_4103674,558.6429,931.0715,864,TP
NZ_CP009187.1_4109782,474.4995,790.8325,699,TP
NZ_CP009187.1_4113520,505.4676,842.4460,822,TP
NZ_CP009187.1_4121197,141.7453,236.2421,357,TP
NZ_CP009187.1_4138201,1193.2140,1988.6899,1554,TP
NZ_CP009187.1_4140238,78.7360,131.2267,225,TP
NZ_CP009187.1_4144912,333.3118,555.5197,702,TP
NZ_CP009187.1_4148317,420.6883,701.1472,645,TP
NZ_CP009187.1_4151179,969.6408,1616.0680,1038,TP
NZ_CP009187.1_4152217,1359.7542,2266.2568,1266,TP
NZ_CP009187.1_4155739,665.1249,1108.5414,990,TP
NZ_CP009187.1_4159888,639.8135,1066.3557,612,TP
NZ_CP009187.1_4161814,457.3279,762.2131,444,TP
NZ_CP009187.1_4164994,1639.5664,2732.6106,1737,TP
NZ_CP009187.1_4171210,110.9962,184.9937,147,TP
NZ_CP009187.1_4184011,274.5077,457.5128,501,TP
NZ_CP009187.1_4196170,239.5255,399.2092,336,TP
NZ_CP009187.1_4198204,130.4193,217.3654,393,TP
NZ_CP009187.1_4201288,314.5843,524.3072,600,TP
NZ_CP009187.1_4203286,780.0708,1300.1179,1131,TP
NZ_CP009187.1_4215199,462.0992,770.1653,576,TP
NZ_CP009187.1_4223698,1026.1786,1710.2976,1197,TP
NZ_CP009187.1_4254379,1940.0258,3233.3762,1569,TP
NZ_CP009187.1_4265641,960.0790,1600.1316,1017,TP
NZ_CP009187.1_4266952,1866.9675,3111.6125,1998,TP
NZ_CP009187.1_4280032,475.7541,792.9234,756,TP
NZ_CP009187.1_4280791,667.1163,1111.8605,780,TP
NZ_CP009187.1_4284418,651.7505,1086.2509,1407,TP
NZ_CP009187.1_4305055,358.5438,597.5730,630,TP
NZ_CP009187.1_4311703,600.6318,1001.0530,966,TP
NZ_CP009187.1_4315567,424.7415,707.9025,1029,TP
NZ_CP009187.1_4320253,55.6626,92.7709,165,TP
NZ_CP009187.1_4331497,5254.3149,8757.1914,4584,TP
NZ_CP009187.1_4360198,286.7299,477.8831,348,TP
NZ_CP009187.1_4362031,872.1337,1453.5562,1389,TP
NZ_CP009187.1_4368517,935.5572,1559.2620,1653,TP
NZ_CP009187.1_4373725,174.1438,290.2397,288,TP
NZ_CP009187.1_4381942,413.6281,689.3802,909,TP
NZ_CP009187.1_4383007,252.2507,420.4179,633,TP
NZ_CP009187.1_4383652,208.8841,348.1401,333,TP
NZ_CP009187.1_4386364,128.2619,213.7699,450,TP
NZ_CP009187.1_4387891,1215.0082,2025.0135,2541,TP
NZ_CP009187.1_4405456,695.8979,1159.8298,1035,TP
NZ_CP009187.1_4408333,766.6962,1277.8269,564,TP
NZ_CP009187.1_13713,106.7379,177.8965,282,TP
NZ_CP009187.1_17466,891.4409,1485.7347,1296,TP
NZ_CP009187.1_21636,1129.1868,1881.9779,1536,TP
NZ_CP009187.1_42003,154.8109,258.0182,348,TP
NZ_CP009187.1_42432,538.7737,897.9561,933,TP
NZ_CP009187.1_72273,3196.8091,5328.0151,2238,TP
NZ_CP009187.1_74628,373.8330,623.0551,570,TP
NZ_CP009187.1_76236,1208.2367,2013.7278,1386,TP
NZ_CP009187.1_85182,121.3587,202.2644,381,TP
NZ_CP009187.1_85635,590.9722,984.9536,831,TP
NZ_CP009187.1_87207,271.2498,452.0830,594,TP
NZ_CP009187.1_145626,2522.5366,4204.2275,2145,TP
NZ_CP009187.1_159699,816.4146,1360.6909,1083,TP
NZ_CP009187.1_176664,85.5433,142.5722,288,TP
NZ_CP009187.1_181986,1024.0730,1706.7883,1212,TP
NZ_CP009187.1_210891,1163.0134,1938.3557,1359,TP
NZ_CP009187.1_213027,622.7845,1037.9742,1113,TP
NZ_CP009187.1_237891,330.3798,550.6330,504,TP
NZ_CP009187.1_247383,421.8682,703.1137,729,TP
NZ_CP009187.1_253668,608.3652,1013.9420,972,TP
NZ_CP009187.1_274305,278.5408,464.2347,414,TP
NZ_CP009187.1_290664,1407.5702,2345.9502,1365,TP
NZ_CP009187.1_301734,190.5222,317.5370,294,TP
NZ_CP009187.1_302172,391.7909,652.9848,480,TP
NZ_CP009187.1_310293,287.7941,479.6568,456,TP
NZ_CP009187.1_310773,287.1185,478.5308,744,TP
NZ_CP009187.1_323337,1062.9066,1771.5110,1194,TP
NZ_CP009187.1_326265,2679.6563,4466.0938,2196,TP
NZ_CP009187.1_358944,497.8770,829.7949,804,TP
NZ_CP009187.1_359757,1149.7963,1916.3270,1398,TP
NZ_CP009187.1_376572,285.9900,476.6500,483,TP
NZ_CP009187.1_382878,317.5118,529.1864,636,TP
NZ_CP009187.1_386304,489.0642,815.1071,795,TP
NZ_CP009187.1_390579,356.5721,594.2867,672,TP
NZ_CP009187.1_395346,657.4848,1095.8080,741,TP
NZ_CP009187.1_424776,15822.5313,26370.8848,9903,TP
NZ_CP009187.1_434829,433.5679,722.6132,645,TP
NZ_CP009187.1_441264,1398.1782,2330.2969,1035,TP
NZ_CP009187.1_444843,334.2850,557.1417,390,TP
NZ_CP009187.1_448629,577.8560,963.0933,756,TP
NZ_CP009187.1_449403,3328.6582,5547.7637,2400,TP
NZ_CP009187.1_456267,398.9424,664.9040,651,TP
NZ_CP009187.1_458460,485.3506,808.9177,855,TP
NZ_CP009187.1_480354,2449.3101,4082.1833,2877,TP
NZ_CP009187.1_497313,1145.9213,1909.8688,987,TP
NZ_CP009187.1_500349,370.0666,616.7776,669,TP
NZ_CP009187.1_508581,2024.0101,3373.3501,1644,TP
NZ_CP009187.1_516894,457.5569,762.5948,909,TP
NZ_CP009187.1_524529,484.9582,808.2637,861,TP
NZ_CP009187.1_533832,363.0760,605.1266,564,TP
NZ_CP009187.1_538587,3139.8320,5233.0532,2904,TP
NZ_CP009187.1_560847,1108.1624,1846.9373,864,TP
NZ_CP009187.1_562224,170.7506,284.5843,489,TP
NZ_CP009187.1_562722,514.0335,856.7225,705,TP
NZ_CP009187.1_573045,721.8351,1203.0586,756,TP
NZ_CP009187.1_583374,173.2997,288.8327,330,TP
NZ_CP009187.1_585423,443.6038,739.3397,795,TP
NZ_CP009187.1_594801,390.6075,651.0126,501,TP
NZ_CP009187.1_608058,210.7108,351.1847,477,TP
NZ_CP009187.1_614325,303.3445,505.5742,396,TP
NZ_CP009187.1_633054,903.2947,1505.4912,1350,TP
NZ_CP009187.1_635934,190.8446,318.0743,279,TP
NZ_CP009187.1_638031,710.4487,1184.0811,885,TP
NZ_CP009187.1_640227,199.7825,332.9708,414,TP
NZ_CP009187.1_650406,154.6147,257.6911,339,TP
NZ_CP009187.1_650778,637.9175,1063.1958,678,TP
NZ_CP009187.1_651528,746.2421,1243.7368,1227,TP
NZ_CP009187.1_663486,925.6737,1542.7894,1332,TP
NZ_CP009187.1_665850,1279.4106,2132.3511,1392,TP
NZ_CP009187.1_667251,982.0958,1636.8263,1143,TP
NZ_CP009187.1_677124,355.0148,591.6913,492,TP
NZ_CP009187.1_697563,104.2799,173.7998,237,TP
NZ_CP009187.1_698523,450.2340,750.3900,531,TP
NZ_CP009187.1_704751,700.9962,1168.3269,1158,TP
NZ_CP009187.1_705960,112.4383,187.3972,222,TP
NZ_CP009187.1_706947,3455.9092,5759.8486,2568,TP
NZ_CP009187.1_721728,3984.6875,6641.1455,3285,TP
NZ_CP009187.1_739326,759.4179,1265.6965,861,TP
NZ_CP009187.1_741150,1647.1974,2745.3289,1347,TP
NZ_CP009187.1_755334,326.9604,544.9340,438,TP
NZ_CP009187.1_778476,273.6737,456.1228,429,TP
NZ_CP009187.1_790023,495.7569,826.2614,1050,TP
NZ_CP009187.1_842346,1179.5244,1965.8740,885,TP
NZ_CP009187.1_850740,856.6093,1427.6820,726,TP
NZ_CP009187.1_855924,504.1789,840.2982,546,TP
NZ_CP009187.1_858036,579.7780,966.2967,828,TP
NZ_CP009187.1_868983,427.8522,713.0870,780,TP
NZ_CP009187.1_884796,756.3034,1260.5056,1044,TP
NZ_CP009187.1_887136,1213.9238,2023.2063,1500,TP
NZ_CP009187.1_891471,667.2639,1112.1064,798,TP
NZ_CP009187.1_908484,787.6594,1312.7656,834,TP
NZ_CP009187.1_910029,608.3484,1013.9141,813,TP
NZ_CP009187.1_913557,496.7229,827.8715,642,TP
NZ_CP009187.1_914256,2197.8433,3663.0720,2055,TP
NZ_CP009187.1_916476,780.1120,1300.1866,1170,TP
NZ_CP009187.1_917733,1083.8337,1806.3895,1017,TP
NZ_CP009187.1_922893,384.6246,641.0410,816,TP
NZ_CP009187.1_936456,367.1878,611.9797,861,TP
NZ_CP009187.1_940455,851.9257,1419.8761,651,TP
NZ_CP009187.1_947640,556.0986,926.8309,828,TP
NZ_CP009187.1_964311,1029.7467,1716.2445,1224,TP
NZ_CP009187.1_965982,105.4906,175.8177,279,TP
NZ_CP009187.1_966264,871.1894,1451.9823,1083,TP
NZ_CP009187.1_978480,118.8089,198.0149,276,TP
NZ_CP009187.1_980505,622.4742,1037.4569,762,TP
NZ_CP009187.1_981423,969.3174,1615.5291,1131,TP
NZ_CP009187.1_985512,404.1997,673.6662,459,TP
NZ_CP009187.1_1006692,1624.8647,2708.1079,1488,TP
NZ_CP009187.1_1017216,1366.0245,2276.7075,1509,TP
NZ_CP009187.1_1020057,635.7557,1059.5929,1272,TP
NZ_CP009187.1_1025496,1143.7534,1906.2556,1320,TP
NZ_CP009187.1_1031895,499.3596,832.2659,738,TP
NZ_CP009187.1_1033839,804.2327,1340.3878,792,TP
NZ_CP009187.1_1037919,1928.5573,3214.2620,1995,TP
NZ_CP009187.1_1039935,669.1669,1115.2781,1113,TP
NZ_CP009187.1_1057299,52.4999,87.4998,231,TP
NZ_CP009187.1_1082583,1262.4308,2104.0513,1167,TP
NZ_CP009187.1_1087347,1165.3171,1942.1952,1149,TP
NZ_CP009187.1_1101024,310.7554,517.9256,456,TP
NZ_CP009187.1_1118427,1047.1801,1745.3000,1512,TP
NZ_CP009187.1_1135500,1108.2939,1847.1565,981,TP
NZ_CP009187.1_1156425,1699.9614,2833.2690,1530,TP
NZ_CP009187.1_1162548,583.7811,972.9685,828,TP
NZ_CP009187.1_1192509,1284.8488,2141.4146,1764,TP
NZ_CP009187.1_1198155,1549.8317,2583.0527,1218,TP
NZ_CP009187.1_1234212,936.0516,1560.0861,1248,TP
NZ_CP009187.1_1246143,665.2295,1108.7158,867,TP
NZ_CP009187.1_1249329,503.3575,838.9292,606,TP
NZ_CP009187.1_1253073,1175.6730,1959.4550,1461,TP
NZ_CP009187.1_1262271,2629.7810,4382.9683,1857,TP
NZ_CP009187.1_1268202,629.2610,1048.7684,807,TP
NZ_CP009187.1_1276299,963.8087,1606.3478,1365,TP
NZ_CP009187.1_1278903,370.4113,617.3522,714,TP
NZ_CP009187.1_1286283,137.0279,228.3798,285,TP
NZ_CP009187.1_1298763,623.3405,1038.9008,1041,TP
NZ_CP009187.1_1301754,569.2173,948.6956,927,TP
NZ_CP009187.1_1308222,286.1015,476.8358,570,TP
NZ_CP009187.1_1325775,1658.9128,2764.8547,1737,TP
NZ_CP009187.1_1337247,726.6089,1211.0149,1266,TP
NZ_CP009187.1_1341357,1228.0045,2046.6742,1248,TP
NZ_CP009187.1_1354497,738.7452,1231.2421,1164,TP
NZ_CP009187.1_1357758,1115.4587,1859.0979,1686,TP
NZ_CP009187.1_1359471,432.1121,720.1868,675,TP
NZ_CP009187.1_1368831,1453.3444,2422.2405,1464,TP
NZ_CP009187.1_1374321,425.1797,708.6328,543,TP
NZ_CP009187.1_1376229,287.1201,478.5335,597,TP
NZ_CP009187.1_1381941,1013.8126,1689.6876,1101,TP
NZ_CP009187.1_1387797,939.2789,1565.4648,831,TP
NZ_CP009187.1_1403385,1047.0557,1745.0928,1218,TP
NZ_CP009187.1_1409937,373.1561,621.9268,435,TP
NZ_CP009187.1_1416180,1079.6278,1799.3796,1167,TP
NZ_CP009187.1_1419960,235.3552,392.2587,342,TP
NZ_CP009187.1_1436139,708.5646,1180.9410,978,TP
NZ_CP009187.1_1468170,933.9380,1556.5634,1335,TP
NZ_CP009187.1_1469670,260.2597,433.7662,582,TP
NZ_CP009187.1_1479198,1272.5552,2120.9253,1626,TP
NZ_CP009187.1_1480893,1236.6134,2061.0222,1608,TP
NZ_CP009187.1_1482513,958.5293,1597.5488,1704,TP
NZ_CP009187.1_1485312,260.5350,434.2250,459,TP
NZ_CP009187.1_1488153,1565.0657,2608.4426,1812,TP
NZ_CP009187.1_1520004,1215.4083,2025.6805,1872,TP
NZ_CP009187.1_1532442,764.8295,1274.7157,1191,TP
NZ_CP009187.1_1535682,2534.7383,4224.5635,1962,TP
NZ_CP009187.1_1537782,208.4538,347.4230,387,TP
NZ_CP009187.1_1581144,900.0709,1500.1180,825,TP
NZ_CP009187.1_1587771,455.7758,759.6262,711,TP
NZ_CP009187.1_1598892,228.5334,380.8890,762,TP
NZ_CP009187.1_1601058,705.8768,1176.4613,1263,TP
NZ_CP009187.1_1616364,79.4085,132.3475,228,TP
NZ_CP009187.1_1642536,607.0224,1011.7040,786,TP
NZ_CP009187.1_1653672,2236.3196,3727.1992,1830,TP
NZ_CP009187.1_1695942,170.8879,284.8131,519,TP
NZ_CP009187.1_1705806,431.1712,718.6186,789,TP
NZ_CP009187.1_1707528,772.9008,1288.1680,1011,TP
NZ_CP009187.1_1720779,766.4130,1277.3549,1281,TP
NZ_CP009187.1_1733115,300.1470,500.2450,435,TP
NZ_CP009187.1_1743777,267.6320,446.0533,594,TP
NZ_CP009187.1_1744425,208.3328,347.2213,411,TP
NZ_CP009187.1_1819962,1308.2094,2180.3489,1731,TP
NZ_CP009187.1_1824429,1207.2423,2012.0704,1458,TP
NZ_CP009187.1_1826613,953.9349,1589.8915,1332,TP
NZ_CP009187.1_1830069,311.5573,519.2621,492,TP
NZ_CP009187.1_1842897,599.1513,998.5855,678,TP
NZ_CP009187.1_1848516,2585.5132,4309.1885,3336,TP
NZ_CP009187.1_1862346,2969.4485,4949.0806,3036,TP
NZ_CP009187.1_1910775,332.0436,553.4060,624,TP
NZ_CP009187.1_1912152,453.1938,755.3230,768,TP
NZ_CP009187.1_1931496,633.3074,1055.5123,1158,TP
NZ_CP009187.1_1932693,536.1606,893.6010,1185,TP
NZ_CP009187.1_1960773,120.1123,200.1872,243,TP
NZ_CP009187.1_1961886,77.0927,128.4877,243,TP
NZ_CP009187.1_1965954,1005.0552,1675.0920,1683,TP
NZ_CP009187.1_1970988,105.4774,175.7956,402,TP
NZ_CP009187.1_1994670,239.8142,399.6903,384,TP
NZ_CP009187.1_2009994,273.7735,456.2891,561,TP
NZ_CP009187.1_2012685,1109.9617,1849.9360,1794,TP
NZ_CP009187.1_2015301,1917.8519,3196.4199,2175,TP
NZ_CP009187.1_2023446,860.1176,1433.5293,1182,TP
NZ_CP009187.1_2078928,553.4454,922.4091,861,TP
NZ_CP009187.1_2087256,231.5573,385.9288,396,TP
NZ_CP009187.1_2087970,1511.2811,2518.8018,1548,TP
NZ_CP009187.1_2089680,784.0158,1306.6930,1038,TP
NZ_CP009187.1_2093730,1444.0305,2406.7175,1458,TP
NZ_CP009187.1_2101650,1208.0264,2013.3772,1392,TP
NZ_CP009187.1_2103183,695.4078,1159.0131,924,TP
NZ_CP009187.1_2110590,417.0547,695.0912,771,TP
NZ_CP009187.1_2112105,1137.5011,1895.8351,861,TP
NZ_CP009187.1_2121906,869.2686,1448.7810,1245,TP
NZ_CP009187.1_2130540,882.2982,1470.4969,1317,TP
NZ_CP009187.1_2139075,401.9375,669.8958,552,TP
NZ_CP009187.1_2145213,309.9471,516.5784,516,TP
NZ_CP009187.1_2149005,792.8281,1321.3801,1269,TP
NZ_CP009187.1_2151432,420.8090,701.3483,963,TP
NZ_CP009187.1_2157381,291.5578,485.9297,606,TP
NZ_CP009187.1_2158086,755.2180,1258.6967,1005,TP
NZ_CP009187.1_2181261,159.1362,265.2270,645,TP
NZ_CP009187.1_2183865,982.4131,1637.3552,1092,TP
NZ_CP009187.1_2186202,1044.5171,1740.8618,957,TP
NZ_CP009187.1_2203680,92.8100,154.6833,297,TP
NZ_CP009187.1_2204865,164.7383,274.5639,408,TP
NZ_CP009187.1_2205276,101.6077,169.3461,273,TP
NZ_CP009187.1_2223342,567.2416,945.4026,687,TP
NZ_CP009187.1_2225412,193.7467,322.9112,420,TP
NZ_CP009187.1_2232738,265.8781,443.1301,561,TP
NZ_CP009187.1_2234304,113.5087,189.1812,345,TP
NZ_CP009187.1_2242944,589.0274,981.7123,777,TP
NZ_CP009187.1_2249259,68.2714,113.7857,198,TP
NZ_CP009187.1_2258853,225.7704,376.2840,432,TP
NZ_CP009187.1_2267118,263.3486,438.9143,606,TP
NZ_CP009187.1_2267748,117.8926,196.4877,360,TP
NZ_CP009187.1_2268267,60.8162,101.3603,396,TP
NZ_CP009187.1_2275404,557.2595,928.7657,1020,TP
NZ_CP009187.1_2278497,341.1536,568.5892,435,TP
NZ_CP009187.1_2289684,900.9843,1501.6405,1506,TP
NZ_CP009187.1_2291961,2001.3126,3335.5210,2565,TP
NZ_CP009187.1_2310912,1132.6967,1887.8278,1605,TP
NZ_CP009187.1_2314086,91.7734,152.9557,267,TP
NZ_CP009187.1_2314353,95.7463,159.5772,306,TP
NZ_CP009187.1_2314824,56.8566,94.7610,237,TP
NZ_CP009187.1_2324646,603.5787,1005.9645,1224,TP
NZ_CP009187.1_2325885,570.5250,950.8749,924,TP
NZ_CP009187.1_2327490,374.4285,624.0475,735,TP
NZ_CP009187.1_2333322,355.6539,592.7565,972,TP
NZ_CP009187.1_2334294,59.6588,99.4313,300,TP
NZ_CP009187.1_2349333,2602.3406,4337.2344,2721,TP
NZ_CP009187.1_2356728,582.7276,971.2126,1173,TP
NZ_CP009187.1_2370597,159.1063,265.1771,195,TP
NZ_CP009187.1_2380662,163.9157,273.1929,282,TP
NZ_CP009187.1_2390307,687.8784,1146.4639,882,TP
NZ_CP009187.1_2393850,560.8307,934.7178,816,TP
NZ_CP009187.1_2396901,143.3275,238.8791,309,TP
NZ_CP009187.1_2400375,1162.5862,1937.6436,1347,TP
NZ_CP009187.1_2404164,300.1889,500.3148,357,TP
NZ_CP009187.1_2406117,621.7745,1036.2908,657,TP
NZ_CP009187.1_2409696,712.1221,1186.8702,945,TP
NZ_CP009187.1_2413347,1182.7986,1971.3309,1575,TP
NZ_CP009187.1_2416395,997.6152,1662.6920,1080,TP
NZ_CP009187.1_2425047,2190.3755,3650.6257,2040,TP
NZ_CP009187.1_2433630,846.7017,1411.1694,906,TP
NZ_CP009187.1_2445414,399.1225,665.2042,396,TP
NZ_CP009187.1_2447604,159.1429,265.2381,390,TP
NZ_CP009187.1_2449992,745.5231,1242.5386,1158,TP
NZ_CP009187.1_2451246,414.6256,691.0427,774,TP
NZ_CP009187.1_2453457,63.9900,106.6500,252,TP
NZ_CP009187.1_2461503,286.9379,478.2298,645,TP
NZ_CP009187.1_2476041,963.0787,1605.1311,1104,TP
NZ_CP009187.1_2501643,824.9097,1374.8495,1095,TP
NZ_CP009187.1_2523240,1019.2617,1698.7695,1551,TP
NZ_CP009187.1_2542806,802.9215,1338.2025,1470,TP
NZ_CP009187.1_2570058,2604.2234,4340.3721,1944,TP
NZ_CP009187.1_2585916,1036.8778,1728.1296,1374,TP
NZ_CP009187.1_2591847,630.0296,1050.0493,879,TP
NZ_CP009187.1_2595360,584.4426,974.0709,849,TP
NZ_CP009187.1_2603694,158.8367,264.7278,528,TP
NZ_CP009187.1_2622456,1288.0735,2146.7891,1296,TP
NZ_CP009187.1_2626653,166.8064,278.0107,327,TP
NZ_CP009187.1_2628780,994.5643,1657.6072,1539,TP
NZ_CP009187.1_2642577,491.3792,818.9652,891,TP
NZ_CP009187.1_2647059,1068.1270,1780.2115,1308,TP
NZ_CP009187.1_2652036,431.3154,718.8590,789,TP
